"1119030590358081536^'ex-cia analyst: us intel community biased for dems'^2019-04-19^00:10:57^68"
"1119030590890811397^'rt :  aha! seal beach naval weapons station at seal beach located down the coast within view of long beach port is q telling'^2019-04-19^00:10:58^410"
"1119030594413875200^'rt : i thought schiff repeatedly said he already had proof? where did it go? if he can't produce it then he has abused public trust'^2019-04-19^00:10:58^4496"
"1119030596498546688^'rt : i thought schiff repeatedly said he already had proof? where did it go? if he can't produce it then he has abused public trust'^2019-04-19^00:10:59^5307"
"1119030596955594752^'rt : worth remembering that the one person trump never criticizes is vladimir putin  who he said he believes over the us intel co'^2019-04-19^00:10:59^920"
"1119030597702291456^'rt : i thought schiff repeatedly said he already had proof? where did it go? if he can't produce it then he has abused public trust'^2019-04-19^00:10:59^1998"
"1119030601464582144^'rt : i thought schiff repeatedly said he already had proof? where did it go? if he can't produce it then he has abused public trust'^2019-04-19^00:11:00^3364"
"1119030602236342274^'rt : senate intel chair richard burr apparently supplied the white house counsel's office with info about the fbi's russia pro'^2019-04-19^00:11:00^227"
"1119030622507425793^'rt : i thought schiff repeatedly said he already had proof? where did it go? if he can't produce it then he has abused public trust'^2019-04-19^00:11:05^824"
"1119030626399727617^'rt : not a lawyer and zero intel experiencewhite down pointing backhand indexemoji modifier fitzpatrick type--'^2019-04-19^00:11:06^20"
"1119030626391330817^'rt : i thought schiff repeatedly said he already had proof? where did it go? if he can't produce it then he has abused public trust'^2019-04-19^00:11:06^227"
"1119030636780642304^'rt : when you realize that there was an american intelligence operation right after world war  that brought thousands of na'^2019-04-19^00:11:09^614"
"1119030636692398080^'rt : big news day i do think there is something to what told me today about house intel chief '^2019-04-19^00:11:09^135"
"1119030638613553152^'rt : i thought schiff repeatedly said he already had proof? where did it go? if he can't produce it then he has abused public trust'^2019-04-19^00:11:09^745"
"1119030639188152320^'rt : i thought schiff repeatedly said he already had proof? where did it go? if he can't produce it then he has abused public trust'^2019-04-19^00:11:09^210"
"1119030640710541313^'rt : i thought schiff repeatedly said he already had proof? where did it go? if he can't produce it then he has abused public trust'^2019-04-19^00:11:09^1300"
"1119030641616535553^'rt : i thought schiff repeatedly said he already had proof? where did it go? if he can't produce it then he has abused public trust'^2019-04-19^00:11:10^3777"
"1119030645441925120^'rt : i thought schiff repeatedly said he already had proof? where did it go? if he can't produce it then he has abused public trust'^2019-04-19^00:11:11^670"
"1119030653570420736^'rt : i thought schiff repeatedly said he already had proof? where did it go? if he can't produce it then he has abused public trust'^2019-04-19^00:11:13^162"
"1119030655621328896^'rt : hey - you might want to fix your power gadget subzero'^2019-04-19^00:11:13^31"
"1119030664362364930^'rt : north carolina was part of the trump transition team activists demanded his recusal from senate intel's inve'^2019-04-19^00:11:15^992"
"1119030672126095361^'rt : not a lawyer and zero intel experiencewhite down pointing backhand indexemoji modifier fitzpatrick type--'^2019-04-19^00:11:17^658"
"1119030673778577408^'rt : i thought schiff repeatedly said he already had proof? where did it go? if he can't produce it then he has abused public trust'^2019-04-19^00:11:17^1395"
"1119030674193674240^'rt : i thought schiff repeatedly said he already had proof? where did it go? if he can't produce it then he has abused public trust'^2019-04-19^00:11:17^647"
"1119030677532499969^'rt : the chairs of six house committees--intel  judiciary  oversight  foreign affairs  financial services  ways means--have issued'^2019-04-19^00:11:18^1830"
"1119030677792538624^'rt : i thought schiff repeatedly said he already had proof? where did it go? if he can't produce it then he has abused public trust'^2019-04-19^00:11:18^311"
"1119030677846970368^'rt : i thought schiff repeatedly said he already had proof? where did it go? if he can't produce it then he has abused public trust'^2019-04-19^00:11:18^1257"
"1119030679495479296^'rt : in press conference reacting to mueller report  house intel committee chair says ""whether these acts are cri'^2019-04-19^00:11:19^209"
"1119030680044728320^'mueller could come out and say i didn't find anything  absolutely nothing on the president and  schiff for brains  would still say that there is something the president did wrong he has lost all credibility and any respect he had left'^2019-04-19^00:11:19^1527"
"1119030681298849792^'if there is no evidence of collusion which trump has been saying since the beginning  what would have been the point of him obstructing justice? the senate intel committee also found the same findings any further investigation is useless and a huge waste of taxpayer money!'^2019-04-19^00:11:19^457"
"1119030690761195520^'rt : i thought schiff repeatedly said he already had proof? where did it go? if he can't produce it then he has abused public trust'^2019-04-19^00:11:21^152"
"1119030695144435712^'exactly! should resign for abusing his position and lying about having evidence just to make the president of the united states look as bad as possible shame on these gross political hacks  only in it for money and power get out of our house'^2019-04-19^00:11:22^350"
"1119030710960963584^'rt : i thought schiff repeatedly said he already had proof? where did it go? if he can't produce it then he has abused public trust'^2019-04-19^00:11:26^61"
"1119030712827510784^'rt : i thought schiff repeatedly said he already had proof? where did it go? if he can't produce it then he has abused public trust'^2019-04-19^00:11:27^3931"
"1119030713775480832^'rt : i thought schiff repeatedly said he already had proof? where did it go? if he can't produce it then he has abused public trust'^2019-04-19^00:11:27^3582"
"1119030715084083200^'rt : i thought schiff repeatedly said he already had proof? where did it go? if he can't produce it then he has abused public trust'^2019-04-19^00:11:27^86"
"1119030718347325441^'rt : i thought schiff repeatedly said he already had proof? where did it go? if he can't produce it then he has abused public trust'^2019-04-19^00:11:28^8450"
